,rent,prev_month_rent,prev_inventory,covid_%_positive,covid_%_positive_prev_mo,covid_rate_of_increase,covid_rate_of_increase_prev_mo,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,year_2018,year_2019,year_2020,bd__0.0,bd__1.0,bd__2.0,bd__3.0,sex_by_age__total_population_total,sex_by_age_total_population_total_male,sex_by_age_total_population_total_female,"sex_by_age_(white_alone,_not_hispanic_or_latino)__white_alone,_not_hispanic_or_latino_population_total",sex_by_age_(hispanic_or_latino)__hispanic_or_latino_population_total,race__total_population_total,race_total_population_total_white_alone,race_total_population_total_black_or_african_american_alone,race_total_population_total_asian_alone,sex_of_workers_by_means_of_transportation_to_work__workers_16_years_and_over_total,sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_car_truck_or_van,sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_public_transportation_(excluding_taxicab),sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_public_transportation_(excluding_taxicab)_subway_or_elevated,sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_bicycle,sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_walked,aggregate_travel_time_to_work_(in_minutes)_of_workers_by_sex__workers_16_years_and_over_who_did_not_work_at_home_aggregate_travel_time_to_work_(in_minutes),household_income_in_the_past_12_months_(in_2018_inflation-adjusted_dollars)__households_total,employment_status_for_the_population_16_years_and_over_population_16_years_and_over_total_in_labor_force_civilian_labor_force_unemployed,housing_units__housing_units_total,median_gross_rent_by_bedrooms_renter-occupied_housing_units_paying_cash_rent_median_gross_rent_total,median_year_structure_built__housing_units_median_year_structure_built,lower_contract_rent_quartile_(dollars)__renter-occupied_housing_units_paying_cash_rent_lower_contract_rent_quartile,median_contract_rent_(dollars)__renter-occupied_housing_units_paying_cash_rent_median_contract_rent,upper_contract_rent_quartile_(dollars)__renter-occupied_housing_units_paying_cash_rent_upper_contract_rent_quartile,contract_rent_renter-occupied_housing_units_total_with_cash_rent,median_gross_rent_(dollars)__renter-occupied_housing_units_paying_cash_rent_median_gross_rent,median_gross_rent_as_a_percentage_of_household_income_in_the_past_12_months_(dollars)__renter-occupied_housing_units_paying_cash_rent_median_gross_rent_as_a_percentage_of_household_income,lower_value_quartile_(dollars)__owner-occupied_housing_units_lower_value_quartile_(dollars),median_value_(dollars)__owner-occupied_housing_units_median_value_(dollars),upper_value_quartile_(dollars)__owner-occupied_housing_units_upper_value_quartile_(dollars),median_household_income_the_past_12_months_(in_2018_inflation-adjusted_dollars)_by_tenure_occupied_housing_units_median_household_income_in_the_past_12_months_(in_2018_inflation-adjusted_dollars)_total,median_household_income_the_past_12_months_(in_2018_inflation-adjusted_dollars)_by_tenure_occupied_housing_units_median_household_income_in_the_past_12_months_(in_2018_inflation-adjusted_dollars)_renter_occupied_(dollars),tenure_by_occupants_per_room_occupied_housing_units_total_renter_occupied_0.50_or_less_occupants_per_room,tenure_by_occupants_per_room_occupied_housing_units_total_renter_occupied_0.51_to_1.00_occupants_per_room,tenure_by_occupants_per_room_occupied_housing_units_total_renter_occupied_1.01_to_1.50_occupants_per_room,tenure_by_occupants_per_room_occupied_housing_units_total_renter_occupied_1.51_to_2.00_occupants_per_room,tenure_occupied_housing_units_total_renter_occupied
9560,1595.0,1650.0,19.0,13.12,19.54,0.08326530612244898,0.1116152450090744,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,55200,25033,30167,9060.0,8803.0,55200,11472,1775,34682,24319.0,9287.0,10442.0,6785.0,125.0,3967.0,40.34529522219904,20112.0,0.042323021446194715,22500,1440.0,1958.0,1025.0,1379.0,1719.0,11186,1440.0,45.6,243300.0,498400.0,786700.0,42500.0,33594.0,4339,6458,797,525,0.6131165473349244
9561,1800.0,1800.0,76.0,13.12,19.54,0.08326530612244898,0.1116152450090744,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,55200,25033,30167,9060.0,8803.0,55200,11472,1775,34682,24319.0,9287.0,10442.0,6785.0,125.0,3967.0,40.34529522219904,20112.0,0.042323021446194715,22500,1440.0,1958.0,1025.0,1379.0,1719.0,11186,1440.0,45.6,243300.0,498400.0,786700.0,42500.0,33594.0,4339,6458,797,525,0.6131165473349244
9562,2250.0,2400.0,34.0,13.12,19.54,0.08326530612244898,0.1116152450090744,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,55200,25033,30167,9060.0,8803.0,55200,11472,1775,34682,24319.0,9287.0,10442.0,6785.0,125.0,3967.0,40.34529522219904,20112.0,0.042323021446194715,22500,1440.0,1958.0,1025.0,1379.0,1719.0,11186,1440.0,45.6,243300.0,498400.0,786700.0,42500.0,33594.0,4339,6458,797,525,0.6131165473349244
9563,2550.0,2500.0,19.0,13.12,19.54,0.08326530612244898,0.1116152450090744,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,55200,25033,30167,9060.0,8803.0,55200,11472,1775,34682,24319.0,9287.0,10442.0,6785.0,125.0,3967.0,40.34529522219904,20112.0,0.042323021446194715,22500,1440.0,1958.0,1025.0,1379.0,1719.0,11186,1440.0,45.6,243300.0,498400.0,786700.0,42500.0,33594.0,4339,6458,797,525,0.6131165473349244
9564,1598.0,1595.0,19.0,10.95,13.12,0.05275056518462698,0.08326530612244898,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,55200,25033,30167,9060.0,8803.0,55200,11472,1775,34682,24319.0,9287.0,10442.0,6785.0,125.0,3967.0,40.34529522219904,20112.0,0.042323021446194715,22500,1440.0,1958.0,1025.0,1379.0,1719.0,11186,1440.0,45.6,243300.0,498400.0,786700.0,42500.0,33594.0,4339,6458,797,525,0.6131165473349244
9565,1800.0,1800.0,104.0,10.95,13.12,0.05275056518462698,0.08326530612244898,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,55200,25033,30167,9060.0,8803.0,55200,11472,1775,34682,24319.0,9287.0,10442.0,6785.0,125.0,3967.0,40.34529522219904,20112.0,0.042323021446194715,22500,1440.0,1958.0,1025.0,1379.0,1719.0,11186,1440.0,45.6,243300.0,498400.0,786700.0,42500.0,33594.0,4339,6458,797,525,0.6131165473349244
9566,2198.0,2250.0,58.0,10.95,13.12,0.05275056518462698,0.08326530612244898,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,55200,25033,30167,9060.0,8803.0,55200,11472,1775,34682,24319.0,9287.0,10442.0,6785.0,125.0,3967.0,40.34529522219904,20112.0,0.042323021446194715,22500,1440.0,1958.0,1025.0,1379.0,1719.0,11186,1440.0,45.6,243300.0,498400.0,786700.0,42500.0,33594.0,4339,6458,797,525,0.6131165473349244
9567,2550.0,2550.0,20.0,10.95,13.12,0.05275056518462698,0.08326530612244898,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,55200,25033,30167,9060.0,8803.0,55200,11472,1775,34682,24319.0,9287.0,10442.0,6785.0,125.0,3967.0,40.34529522219904,20112.0,0.042323021446194715,22500,1440.0,1958.0,1025.0,1379.0,1719.0,11186,1440.0,45.6,243300.0,498400.0,786700.0,42500.0,33594.0,4339,6458,797,525,0.6131165473349244
9568,1575.0,1598.0,24.0,9.84,10.95,0.06084466714387974,0.05275056518462698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,55200,25033,30167,9060.0,8803.0,55200,11472,1775,34682,24319.0,9287.0,10442.0,6785.0,125.0,3967.0,40.34529522219904,20112.0,0.042323021446194715,22500,1440.0,1958.0,1025.0,1379.0,1719.0,11186,1440.0,45.6,243300.0,498400.0,786700.0,42500.0,33594.0,4339,6458,797,525,0.6131165473349244
9569,1813.0,1800.0,134.0,9.84,10.95,0.06084466714387974,0.05275056518462698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,55200,25033,30167,9060.0,8803.0,55200,11472,1775,34682,24319.0,9287.0,10442.0,6785.0,125.0,3967.0,40.34529522219904,20112.0,0.042323021446194715,22500,1440.0,1958.0,1025.0,1379.0,1719.0,11186,1440.0,45.6,243300.0,498400.0,786700.0,42500.0,33594.0,4339,6458,797,525,0.6131165473349244
9570,2125.0,2198.0,64.0,9.84,10.95,0.06084466714387974,0.05275056518462698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,55200,25033,30167,9060.0,8803.0,55200,11472,1775,34682,24319.0,9287.0,10442.0,6785.0,125.0,3967.0,40.34529522219904,20112.0,0.042323021446194715,22500,1440.0,1958.0,1025.0,1379.0,1719.0,11186,1440.0,45.6,243300.0,498400.0,786700.0,42500.0,33594.0,4339,6458,797,525,0.6131165473349244
9571,2750.0,2550.0,17.0,9.84,10.95,0.06084466714387974,0.05275056518462698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,55200,25033,30167,9060.0,8803.0,55200,11472,1775,34682,24319.0,9287.0,10442.0,6785.0,125.0,3967.0,40.34529522219904,20112.0,0.042323021446194715,22500,1440.0,1958.0,1025.0,1379.0,1719.0,11186,1440.0,45.6,243300.0,498400.0,786700.0,42500.0,33594.0,4339,6458,797,525,0.6131165473349244
9572,1571.0,1575.0,14.0,8.78,9.84,0.04048582995951417,0.06084466714387974,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,55200,25033,30167,9060.0,8803.0,55200,11472,1775,34682,24319.0,9287.0,10442.0,6785.0,125.0,3967.0,40.34529522219904,20112.0,0.042323021446194715,22500,1440.0,1958.0,1025.0,1379.0,1719.0,11186,1440.0,45.6,243300.0,498400.0,786700.0,42500.0,33594.0,4339,6458,797,525,0.6131165473349244
9573,1750.0,1813.0,80.0,8.78,9.84,0.04048582995951417,0.06084466714387974,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,55200,25033,30167,9060.0,8803.0,55200,11472,1775,34682,24319.0,9287.0,10442.0,6785.0,125.0,3967.0,40.34529522219904,20112.0,0.042323021446194715,22500,1440.0,1958.0,1025.0,1379.0,1719.0,11186,1440.0,45.6,243300.0,498400.0,786700.0,42500.0,33594.0,4339,6458,797,525,0.6131165473349244
9574,2100.0,2125.0,69.0,8.78,9.84,0.04048582995951417,0.06084466714387974,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,55200,25033,30167,9060.0,8803.0,55200,11472,1775,34682,24319.0,9287.0,10442.0,6785.0,125.0,3967.0,40.34529522219904,20112.0,0.042323021446194715,22500,1440.0,1958.0,1025.0,1379.0,1719.0,11186,1440.0,45.6,243300.0,498400.0,786700.0,42500.0,33594.0,4339,6458,797,525,0.6131165473349244
9575,2600.0,2750.0,19.0,8.78,9.84,0.04048582995951417,0.06084466714387974,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,55200,25033,30167,9060.0,8803.0,55200,11472,1775,34682,24319.0,9287.0,10442.0,6785.0,125.0,3967.0,40.34529522219904,20112.0,0.042323021446194715,22500,1440.0,1958.0,1025.0,1379.0,1719.0,11186,1440.0,45.6,243300.0,498400.0,786700.0,42500.0,33594.0,4339,6458,797,525,0.6131165473349244
9576,1513.0,1475.0,21.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9577,1765.0,1788.0,72.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9578,2313.0,2297.0,56.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9579,2470.0,2800.0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9580,1625.0,1513.0,20.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9581,1750.0,1765.0,94.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9582,2398.0,2313.0,50.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9583,2588.0,2470.0,24.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9584,1548.0,1625.0,25.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9585,1746.0,1750.0,76.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9586,2150.0,2398.0,44.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9587,2550.0,2588.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9588,1523.0,1548.0,24.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9589,1700.0,1746.0,74.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9590,2208.0,2150.0,51.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9591,2450.0,2550.0,29.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9592,1573.0,1523.0,30.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9593,1725.0,1700.0,92.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9594,2200.0,2208.0,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9595,2500.0,2450.0,35.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9596,1585.0,1573.0,30.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9597,1750.0,1725.0,79.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9598,2300.0,2200.0,65.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9599,2300.0,2500.0,27.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9600,1575.0,1585.0,34.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9601,1750.0,1750.0,87.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9602,2300.0,2300.0,63.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9603,2400.0,2300.0,23.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9604,1595.0,1575.0,35.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9605,1775.0,1750.0,95.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9606,2250.0,2300.0,53.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9607,2519.0,2400.0,17.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9608,1575.0,1595.0,22.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9609,1750.0,1775.0,92.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9610,2210.0,2250.0,50.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
