,zipcode,bd,variable,value,timestamp,month,quarter,year,prev_timestamp,prev_month_rent,inventory,prev_inventory
5827,10075,0.0,2019-09,2150.0,2019-09-01,9,3,2019,2019-08-01,2150.0,644.0,662.0
5828,10075,1.0,2019-09,2800.0,2019-09-01,9,3,2019,2019-08-01,2795.0,1070.0,1217.0
5829,10075,2.0,2019-09,4000.0,2019-09-01,9,3,2019,2019-08-01,3618.0,656.0,831.0
5830,10075,3.0,2019-09,8948.0,2019-09-01,9,3,2019,2019-08-01,7800.0,382.0,411.0
5831,10128,0.0,2019-09,2150.0,2019-09-01,9,3,2019,2019-08-01,2150.0,644.0,662.0
5832,10128,1.0,2019-09,2800.0,2019-09-01,9,3,2019,2019-08-01,2795.0,1070.0,1217.0
5833,10128,2.0,2019-09,4000.0,2019-09-01,9,3,2019,2019-08-01,3618.0,656.0,831.0
5834,10128,3.0,2019-09,8948.0,2019-09-01,9,3,2019,2019-08-01,7800.0,382.0,411.0
5835,10280,0.0,2019-09,3263.0,2019-09-01,9,3,2019,2019-08-01,3395.0,22.0,27.0
5836,10280,1.0,2019-09,3973.0,2019-09-01,9,3,2019,2019-08-01,4000.0,84.0,91.0
5837,10280,2.0,2019-09,6702.0,2019-09-01,9,3,2019,2019-08-01,6865.0,58.0,60.0
5838,10280,3.0,2019-09,9975.0,2019-09-01,9,3,2019,2019-08-01,10550.0,18.0,26.0
5839,10282,0.0,2019-09,3263.0,2019-09-01,9,3,2019,2019-08-01,3395.0,22.0,27.0
5840,10282,1.0,2019-09,3973.0,2019-09-01,9,3,2019,2019-08-01,4000.0,84.0,91.0
5841,10282,2.0,2019-09,6702.0,2019-09-01,9,3,2019,2019-08-01,6865.0,58.0,60.0
5842,10282,3.0,2019-09,9975.0,2019-09-01,9,3,2019,2019-08-01,10550.0,18.0,26.0
5843,10451,1.0,2019-09,1636.0,2019-09-01,9,3,2019,2019-08-01,1608.0,10.5,12.5
5844,10451,2.0,2019-09,2000.0,2019-09-01,9,3,2019,2019-08-01,1900.0,14.5,15.0
5845,10452,1.0,2019-09,1636.0,2019-09-01,9,3,2019,2019-08-01,1608.0,15.5,19.0
5846,10452,2.0,2019-09,2000.0,2019-09-01,9,3,2019,2019-08-01,1900.0,14.5,19.5
5847,10454,1.0,2019-09,2350.0,2019-09-01,9,3,2019,2019-08-01,2340.0,40.0,37.0
5848,10454,2.0,2019-09,2300.0,2019-09-01,9,3,2019,2019-08-01,2300.0,56.0,62.0
5849,10455,1.0,2019-09,2350.0,2019-09-01,9,3,2019,2019-08-01,2340.0,40.0,37.0
5850,10455,2.0,2019-09,2300.0,2019-09-01,9,3,2019,2019-08-01,2300.0,35.0,38.0
5851,10456,1.0,2019-09,1636.0,2019-09-01,9,3,2019,2019-08-01,1608.0,10.5,12.5
5852,10456,2.0,2019-09,2000.0,2019-09-01,9,3,2019,2019-08-01,1900.0,14.5,15.0
5853,10458,1.0,2019-09,1575.0,2019-09-01,9,3,2019,2019-08-01,1575.0,13.5,15.5
5854,10463,0.0,2019-09,1600.0,2019-09-01,9,3,2019,2019-08-01,1600.0,16.0,20.0
5855,10463,1.0,2019-09,1909.0,2019-09-01,9,3,2019,2019-08-01,1900.0,64.0,62.0
5856,10463,2.0,2019-09,2398.0,2019-09-01,9,3,2019,2019-08-01,2388.0,54.0,56.0
5857,10463,3.0,2019-09,3264.0,2019-09-01,9,3,2019,2019-08-01,3275.0,46.0,52.0
5858,10468,1.0,2019-09,1575.0,2019-09-01,9,3,2019,2019-08-01,1575.0,13.666666666666664,16.666666666666668
5859,10471,0.0,2019-09,1600.0,2019-09-01,9,3,2019,2019-08-01,1600.0,16.0,20.0
5860,10471,1.0,2019-09,1909.0,2019-09-01,9,3,2019,2019-08-01,1900.0,64.0,62.0
5861,10471,2.0,2019-09,2398.0,2019-09-01,9,3,2019,2019-08-01,2388.0,54.0,56.0
5862,10471,3.0,2019-09,3264.0,2019-09-01,9,3,2019,2019-08-01,3275.0,46.0,52.0
5863,11101,0.0,2019-09,2714.0,2019-09-01,9,3,2019,2019-08-01,2745.0,121.0,105.0
5864,11101,1.0,2019-09,3288.0,2019-09-01,9,3,2019,2019-08-01,3323.0,294.0,295.0
5865,11101,2.0,2019-09,4400.0,2019-09-01,9,3,2019,2019-08-01,4398.0,171.0,164.0
5866,11101,3.0,2019-09,5320.0,2019-09-01,9,3,2019,2019-08-01,5473.0,40.0,38.0
5867,11102,0.0,2019-09,1825.0,2019-09-01,9,3,2019,2019-08-01,1750.0,79.0,83.0
5868,11102,1.0,2019-09,1998.0,2019-09-01,9,3,2019,2019-08-01,1995.0,521.0,561.0
5869,11102,2.0,2019-09,2400.0,2019-09-01,9,3,2019,2019-08-01,2400.0,573.0,644.0
5870,11102,3.0,2019-09,2900.0,2019-09-01,9,3,2019,2019-08-01,2900.0,230.0,344.0
5871,11103,0.0,2019-09,1825.0,2019-09-01,9,3,2019,2019-08-01,1750.0,79.0,83.0
5872,11103,1.0,2019-09,1998.0,2019-09-01,9,3,2019,2019-08-01,1995.0,521.0,561.0
5873,11103,2.0,2019-09,2400.0,2019-09-01,9,3,2019,2019-08-01,2400.0,573.0,644.0
5874,11103,3.0,2019-09,2900.0,2019-09-01,9,3,2019,2019-08-01,2900.0,230.0,344.0
5875,11104,0.0,2019-09,1650.0,2019-09-01,9,3,2019,2019-08-01,1650.0,42.0,42.0
5876,11104,1.0,2019-09,1925.0,2019-09-01,9,3,2019,2019-08-01,1950.0,120.0,146.0
5877,11104,2.0,2019-09,2300.0,2019-09-01,9,3,2019,2019-08-01,2400.0,97.0,78.0
5878,11104,3.0,2019-09,2950.0,2019-09-01,9,3,2019,2019-08-01,2800.0,32.0,23.0
5879,11105,0.0,2019-09,1825.0,2019-09-01,9,3,2019,2019-08-01,1750.0,79.0,83.0
5880,11105,1.0,2019-09,1998.0,2019-09-01,9,3,2019,2019-08-01,1995.0,521.0,561.0
5881,11105,2.0,2019-09,2400.0,2019-09-01,9,3,2019,2019-08-01,2400.0,573.0,644.0
5882,11105,3.0,2019-09,2900.0,2019-09-01,9,3,2019,2019-08-01,2900.0,230.0,344.0
5883,11106,0.0,2019-09,1825.0,2019-09-01,9,3,2019,2019-08-01,1750.0,79.0,83.0
5884,11106,1.0,2019-09,1998.0,2019-09-01,9,3,2019,2019-08-01,1995.0,521.0,561.0
5885,11106,2.0,2019-09,2400.0,2019-09-01,9,3,2019,2019-08-01,2400.0,573.0,644.0
5886,11106,3.0,2019-09,2900.0,2019-09-01,9,3,2019,2019-08-01,2900.0,230.0,344.0
5887,11109,0.0,2019-09,2714.0,2019-09-01,9,3,2019,2019-08-01,2745.0,121.0,105.0
5888,11109,1.0,2019-09,3288.0,2019-09-01,9,3,2019,2019-08-01,3323.0,294.0,295.0
5889,11109,2.0,2019-09,4400.0,2019-09-01,9,3,2019,2019-08-01,4398.0,171.0,164.0
5890,11109,3.0,2019-09,5320.0,2019-09-01,9,3,2019,2019-08-01,5473.0,40.0,38.0
5891,11201,0.0,2019-09,2600.0,2019-09-01,9,3,2019,2019-08-01,2619.0,64.0,76.0
5892,11201,1.0,2019-09,3444.5,2019-09-01,9,3,2019,2019-08-01,3535.5,144.0,158.5
5893,11201,2.0,2019-09,5056.5,2019-09-01,9,3,2019,2019-08-01,5233.5,88.0,84.5
5894,11201,3.0,2019-09,8015.0,2019-09-01,9,3,2019,2019-08-01,10079.0,25.5,26.0
5895,11203,0.0,2019-09,1675.0,2019-09-01,9,3,2019,2019-08-01,1695.0,28.5,19.0
5896,11203,1.0,2019-09,1872.5,2019-09-01,9,3,2019,2019-08-01,1774.5,96.0,109.5
5897,11203,2.0,2019-09,2250.0,2019-09-01,9,3,2019,2019-08-01,2150.0,150.0,151.5
5898,11203,3.0,2019-09,2634.5,2019-09-01,9,3,2019,2019-08-01,2625.0,90.0,120.0
5899,11204,1.0,2019-09,1623.5,2019-09-01,9,3,2019,2019-08-01,1600.0,33.5,43.5
5900,11204,2.0,2019-09,2025.0,2019-09-01,9,3,2019,2019-08-01,2100.0,34.0,32.0
5901,11206,0.0,2019-09,2582.5,2019-09-01,9,3,2019,2019-08-01,2536.0,110.0,126.0
5902,11206,1.0,2019-09,2874.0,2019-09-01,9,3,2019,2019-08-01,2784.5,360.5,396.5
5903,11206,2.0,2019-09,3100.0,2019-09-01,9,3,2019,2019-08-01,2997.5,475.0,611.5
5904,11206,3.0,2019-09,3878.5,2019-09-01,9,3,2019,2019-08-01,3700.0,448.5,657.5
5905,11207,0.0,2019-09,2299.0,2019-09-01,9,3,2019,2019-08-01,2225.0,48.5,44.0
5906,11207,1.0,2019-09,2123.5,2019-09-01,9,3,2019,2019-08-01,2015.5,157.5,167.0
5907,11207,2.0,2019-09,2325.0,2019-09-01,9,3,2019,2019-08-01,2297.5,254.0,308.0
5908,11207,3.0,2019-09,2743.5,2019-09-01,9,3,2019,2019-08-01,2750.0,318.5,447.5
5909,11208,1.0,2019-09,1748.0,2019-09-01,9,3,2019,2019-08-01,1700.0,18.0,26.0
5910,11208,2.0,2019-09,2000.0,2019-09-01,9,3,2019,2019-08-01,2000.0,34.0,33.0
5911,11208,3.0,2019-09,2325.0,2019-09-01,9,3,2019,2019-08-01,2300.0,52.0,50.0
5912,11210,0.0,2019-09,1587.5,2019-09-01,9,3,2019,2019-08-01,1647.5,31.5,34.5
5913,11210,1.0,2019-09,1812.5,2019-09-01,9,3,2019,2019-08-01,1743.5,119.5,130.5
5914,11210,2.0,2019-09,2250.0,2019-09-01,9,3,2019,2019-08-01,2187.5,161.0,170.0
5915,11210,3.0,2019-09,2660.0,2019-09-01,9,3,2019,2019-08-01,2687.5,75.0,105.0
5916,11211,0.0,2019-09,2933.0,2019-09-01,9,3,2019,2019-08-01,2672.5,72.0,103.0
5917,11211,1.0,2019-09,3074.5,2019-09-01,9,3,2019,2019-08-01,3069.0,276.5,309.5
5918,11211,2.0,2019-09,3525.0,2019-09-01,9,3,2019,2019-08-01,3450.0,300.0,394.5
5919,11211,3.0,2019-09,4295.0,2019-09-01,9,3,2019,2019-08-01,4162.5,190.0,289.5
5920,11212,2.0,2019-09,1898.0,2019-09-01,9,3,2019,2019-08-01,1850.0,20.0,20.0
5921,11212,3.0,2019-09,2400.0,2019-09-01,9,3,2019,2019-08-01,2400.0,19.0,21.0
5922,11213,0.0,2019-09,3000.0,2019-09-01,9,3,2019,2019-08-01,2498.0,20.0,38.0
5923,11213,1.0,2019-09,2900.0,2019-09-01,9,3,2019,2019-08-01,2900.0,129.0,134.0
5924,11213,2.0,2019-09,3500.0,2019-09-01,9,3,2019,2019-08-01,3500.0,124.0,149.0
5925,11213,3.0,2019-09,3995.0,2019-09-01,9,3,2019,2019-08-01,4125.0,68.0,109.0
5926,11214,1.0,2019-09,1661.0,2019-09-01,9,3,2019,2019-08-01,1674.0,27.0,34.0
5927,11214,2.0,2019-09,1950.0,2019-09-01,9,3,2019,2019-08-01,2100.0,19.5,13.5
5928,11215,0.0,2019-09,2244.0,2019-09-01,9,3,2019,2019-08-01,2288.0,36.5,45.5
5929,11215,1.0,2019-09,2422.5,2019-09-01,9,3,2019,2019-08-01,2535.0,108.0,122.0
5930,11215,2.0,2019-09,3146.5,2019-09-01,9,3,2019,2019-08-01,3125.0,109.0,149.0
5931,11215,3.0,2019-09,4275.0,2019-09-01,9,3,2019,2019-08-01,4387.0,69.0,88.0
5932,11216,0.0,2019-09,1819.0,2019-09-01,9,3,2019,2019-08-01,1899.5,101.5,111.0
5933,11216,1.0,2019-09,2233.5,2019-09-01,9,3,2019,2019-08-01,2187.5,292.0,373.0
5934,11216,2.0,2019-09,2550.0,2019-09-01,9,3,2019,2019-08-01,2522.0,548.5,692.0
5935,11216,3.0,2019-09,3148.5,2019-09-01,9,3,2019,2019-08-01,3087.5,525.5,658.0
5936,11217,0.0,2019-09,2448.0,2019-09-01,9,3,2019,2019-08-01,2417.6666666666665,33.333333333333336,45.0
5937,11217,1.0,2019-09,2773.333333333333,2019-09-01,9,3,2019,2019-08-01,2799.333333333333,122.0,135.33333333333334
5938,11217,2.0,2019-09,3531.333333333333,2019-09-01,9,3,2019,2019-08-01,3491.666666666666,116.33333333333331,153.66666666666666
5939,11217,3.0,2019-09,4623.333333333333,2019-09-01,9,3,2019,2019-08-01,4569.666666666667,73.33333333333333,99.0
5940,11218,1.0,2019-09,1925.0,2019-09-01,9,3,2019,2019-08-01,1985.0,29.0,35.5
5941,11218,2.0,2019-09,2549.0,2019-09-01,9,3,2019,2019-08-01,2525.0,38.5,50.5
5942,11219,0.0,2019-09,2866.0,2019-09-01,9,3,2019,2019-08-01,2847.0,66.0,88.5
5943,11219,1.0,2019-09,2449.5,2019-09-01,9,3,2019,2019-08-01,2419.0,228.5,261.0
5944,11219,2.0,2019-09,2825.0,2019-09-01,9,3,2019,2019-08-01,2750.0,258.5,341.5
5945,11219,3.0,2019-09,4595.0,2019-09-01,9,3,2019,2019-08-01,4200.0,158.0,238.0
5946,11220,1.0,2019-09,1697.0,2019-09-01,9,3,2019,2019-08-01,1700.0,62.0,51.0
5947,11220,2.0,2019-09,2199.0,2019-09-01,9,3,2019,2019-08-01,2195.0,68.0,103.0
5948,11220,3.0,2019-09,2445.0,2019-09-01,9,3,2019,2019-08-01,2500.0,26.0,42.0
5949,11221,0.0,2019-09,2043.5,2019-09-01,9,3,2019,2019-08-01,2062.0,108.0,92.5
5950,11221,1.0,2019-09,2395.5,2019-09-01,9,3,2019,2019-08-01,2303.0,310.0,360.5
5951,11221,2.0,2019-09,2600.0,2019-09-01,9,3,2019,2019-08-01,2569.5,572.0,735.5
5952,11221,3.0,2019-09,3181.0,2019-09-01,9,3,2019,2019-08-01,3112.5,577.0,813.0
5953,11222,0.0,2019-09,3000.0,2019-09-01,9,3,2019,2019-08-01,2498.0,20.0,38.0
5954,11222,1.0,2019-09,2900.0,2019-09-01,9,3,2019,2019-08-01,2900.0,129.0,134.0
5955,11222,2.0,2019-09,3500.0,2019-09-01,9,3,2019,2019-08-01,3500.0,124.0,149.0
5956,11222,3.0,2019-09,3995.0,2019-09-01,9,3,2019,2019-08-01,4125.0,68.0,109.0
5957,11223,0.0,2019-09,1500.0,2019-09-01,9,3,2019,2019-08-01,1600.0,13.0,24.5
5958,11223,1.0,2019-09,1687.5,2019-09-01,9,3,2019,2019-08-01,1693.5,73.5,76.5
5959,11223,2.0,2019-09,2100.0,2019-09-01,9,3,2019,2019-08-01,2062.5,64.5,74.0
5960,11223,3.0,2019-09,2537.5,2019-09-01,9,3,2019,2019-08-01,2587.5,26.0,33.5
5961,11224,1.0,2019-09,2150.0,2019-09-01,9,3,2019,2019-08-01,2175.0,11.0,13.0
5962,11225,0.0,2019-09,1824.0,2019-09-01,9,3,2019,2019-08-01,1825.0,56.5,75.0
5963,11225,1.0,2019-09,2167.5,2019-09-01,9,3,2019,2019-08-01,2048.5,172.5,213.5
5964,11225,2.0,2019-09,2522.5,2019-09-01,9,3,2019,2019-08-01,2530.0,250.0,286.0
5965,11225,3.0,2019-09,3048.5,2019-09-01,9,3,2019,2019-08-01,3072.5,265.0,301.0
5966,11226,0.0,2019-09,1650.0,2019-09-01,9,3,2019,2019-08-01,1616.5,35.5,31.0
5967,11226,1.0,2019-09,2000.0,2019-09-01,9,3,2019,2019-08-01,1824.0,97.0,103.5
5968,11226,2.0,2019-09,2336.5,2019-09-01,9,3,2019,2019-08-01,2300.0,136.5,140.5
5969,11226,3.0,2019-09,2804.0,2019-09-01,9,3,2019,2019-08-01,2750.0,71.0,95.5
5970,11228,3.0,2019-09,2450.0,2019-09-01,9,3,2019,2019-08-01,2400.0,10.0,20.0
5971,11229,0.0,2019-09,1450.0,2019-09-01,9,3,2019,2019-08-01,1495.0,19.0,19.0
5972,11229,1.0,2019-09,1700.0,2019-09-01,9,3,2019,2019-08-01,1750.0,57.0,63.0
5973,11229,2.0,2019-09,2175.0,2019-09-01,9,3,2019,2019-08-01,2100.0,52.0,55.0
5974,11229,3.0,2019-09,2500.0,2019-09-01,9,3,2019,2019-08-01,2548.0,35.0,33.0
5975,11230,0.0,2019-09,1586.5,2019-09-01,9,3,2019,2019-08-01,1575.0,19.0,30.5
5976,11230,1.0,2019-09,1725.0,2019-09-01,9,3,2019,2019-08-01,1817.0,85.5,86.0
5977,11230,2.0,2019-09,2275.0,2019-09-01,9,3,2019,2019-08-01,2162.5,99.0,99.0
5978,11230,3.0,2019-09,2712.0,2019-09-01,9,3,2019,2019-08-01,2762.0,47.0,55.5
5979,11231,1.0,2019-09,2800.0,2019-09-01,9,3,2019,2019-08-01,2700.0,52.0,74.0
5980,11231,2.0,2019-09,3995.0,2019-09-01,9,3,2019,2019-08-01,4000.0,59.0,61.0
5981,11231,3.0,2019-09,5445.0,2019-09-01,9,3,2019,2019-08-01,5495.0,38.0,48.0
5982,11232,0.0,2019-09,2275.0,2019-09-01,9,3,2019,2019-08-01,2699.0,15.0,35.0
5983,11232,1.0,2019-09,1898.5,2019-09-01,9,3,2019,2019-08-01,1925.0,54.5,59.0
5984,11232,2.0,2019-09,2337.0,2019-09-01,9,3,2019,2019-08-01,2322.5,68.0,86.0
5985,11232,3.0,2019-09,2672.5,2019-09-01,9,3,2019,2019-08-01,2747.5,22.5,38.0
5986,11233,0.0,2019-09,1788.0,2019-09-01,9,3,2019,2019-08-01,1899.0,120.0,101.0
5987,11233,1.0,2019-09,2292.0,2019-09-01,9,3,2019,2019-08-01,2275.0,323.0,413.0
5988,11233,2.0,2019-09,2550.0,2019-09-01,9,3,2019,2019-08-01,2544.0,670.0,888.0
5989,11233,3.0,2019-09,3200.0,2019-09-01,9,3,2019,2019-08-01,3025.0,569.0,781.0
5990,11234,1.0,2019-09,1795.0,2019-09-01,9,3,2019,2019-08-01,1799.0,71.0,76.0
5991,11234,2.0,2019-09,2200.0,2019-09-01,9,3,2019,2019-08-01,2050.0,37.0,40.0
5992,11234,3.0,2019-09,2574.0,2019-09-01,9,3,2019,2019-08-01,2600.0,39.5,46.5
5993,11235,0.0,2019-09,1450.0,2019-09-01,9,3,2019,2019-08-01,1495.0,17.0,17.0
5994,11235,1.0,2019-09,1822.5,2019-09-01,9,3,2019,2019-08-01,1837.5,49.0,55.5
5995,11235,2.0,2019-09,2275.5,2019-09-01,9,3,2019,2019-08-01,2226.5,40.5,45.5
5996,11235,3.0,2019-09,2500.0,2019-09-01,9,3,2019,2019-08-01,2548.0,19.5,19.5
5997,11237,0.0,2019-09,2299.0,2019-09-01,9,3,2019,2019-08-01,2225.0,96.0,84.0
5998,11237,1.0,2019-09,2499.0,2019-09-01,9,3,2019,2019-08-01,2331.0,297.0,308.0
5999,11237,2.0,2019-09,2650.0,2019-09-01,9,3,2019,2019-08-01,2595.0,474.0,583.0
6000,11237,3.0,2019-09,3162.0,2019-09-01,9,3,2019,2019-08-01,3200.0,585.0,845.0
6001,11238,0.0,2019-09,2545.0,2019-09-01,9,3,2019,2019-08-01,2630.0,26.0,31.0
6002,11238,1.0,2019-09,2650.0,2019-09-01,9,3,2019,2019-08-01,2590.0,55.0,53.0
6003,11238,2.0,2019-09,3728.0,2019-09-01,9,3,2019,2019-08-01,3300.0,48.0,57.0
6004,11238,3.0,2019-09,4750.0,2019-09-01,9,3,2019,2019-08-01,4750.0,49.0,35.0
6005,11239,1.0,2019-09,1748.0,2019-09-01,9,3,2019,2019-08-01,1700.0,18.0,26.0
6006,11239,2.0,2019-09,2000.0,2019-09-01,9,3,2019,2019-08-01,2000.0,34.0,33.0
6007,11239,3.0,2019-09,2325.0,2019-09-01,9,3,2019,2019-08-01,2300.0,52.0,50.0
6008,11354,0.0,2019-09,1604.0,2019-09-01,9,3,2019,2019-08-01,1617.0,52.0,28.0
6009,11354,1.0,2019-09,1800.0,2019-09-01,9,3,2019,2019-08-01,1800.0,84.0,103.0
6010,11354,2.0,2019-09,2250.0,2019-09-01,9,3,2019,2019-08-01,2300.0,57.0,57.0
6011,11354,3.0,2019-09,2700.0,2019-09-01,9,3,2019,2019-08-01,2750.0,25.0,28.0
6012,11355,0.0,2019-09,1604.0,2019-09-01,9,3,2019,2019-08-01,1617.0,52.0,28.0
6013,11355,1.0,2019-09,1800.0,2019-09-01,9,3,2019,2019-08-01,1800.0,84.0,103.0
6014,11355,2.0,2019-09,2250.0,2019-09-01,9,3,2019,2019-08-01,2300.0,57.0,57.0
6015,11355,3.0,2019-09,2700.0,2019-09-01,9,3,2019,2019-08-01,2750.0,25.0,28.0
6016,11358,0.0,2019-09,1604.0,2019-09-01,9,3,2019,2019-08-01,1617.0,52.0,28.0
6017,11358,1.0,2019-09,1800.0,2019-09-01,9,3,2019,2019-08-01,1800.0,84.0,103.0
6018,11358,2.0,2019-09,2250.0,2019-09-01,9,3,2019,2019-08-01,2300.0,57.0,57.0
6019,11358,3.0,2019-09,2700.0,2019-09-01,9,3,2019,2019-08-01,2750.0,25.0,28.0
6020,11360,2.0,2019-09,2175.0,2019-09-01,9,3,2019,2019-08-01,2200.0,12.0,18.0
6021,11361,2.0,2019-09,2175.0,2019-09-01,9,3,2019,2019-08-01,2200.0,12.0,18.0
6022,11364,2.0,2019-09,2175.0,2019-09-01,9,3,2019,2019-08-01,2200.0,9.0,10.0
6023,11369,0.0,2019-09,1600.0,2019-09-01,9,3,2019,2019-08-01,1513.0,17.0,20.0
6024,11369,1.0,2019-09,1900.0,2019-09-01,9,3,2019,2019-08-01,1835.0,45.0,60.0
6025,11369,2.0,2019-09,2300.0,2019-09-01,9,3,2019,2019-08-01,2325.0,17.0,13.5
6026,11369,3.0,2019-09,2550.0,2019-09-01,9,3,2019,2019-08-01,2695.0,8.5,13.0
6027,11370,0.0,2019-09,1600.0,2019-09-01,9,3,2019,2019-08-01,1513.0,17.0,20.0
6028,11370,1.0,2019-09,1900.0,2019-09-01,9,3,2019,2019-08-01,1835.0,45.0,60.0
6029,11370,2.0,2019-09,2300.0,2019-09-01,9,3,2019,2019-08-01,2325.0,31.0,26.0
6030,11370,3.0,2019-09,2550.0,2019-09-01,9,3,2019,2019-08-01,2695.0,16.0,23.0
6031,11372,0.0,2019-09,1600.0,2019-09-01,9,3,2019,2019-08-01,1513.0,17.0,20.0
6032,11372,1.0,2019-09,1900.0,2019-09-01,9,3,2019,2019-08-01,1835.0,45.0,60.0
6033,11372,2.0,2019-09,2300.0,2019-09-01,9,3,2019,2019-08-01,2325.0,31.0,26.0
6034,11372,3.0,2019-09,2550.0,2019-09-01,9,3,2019,2019-08-01,2695.0,16.0,23.0
6035,11373,0.0,2019-09,1627.0,2019-09-01,9,3,2019,2019-08-01,1650.0,33.0,19.0
6036,11373,1.0,2019-09,1850.0,2019-09-01,9,3,2019,2019-08-01,1835.0,55.0,45.0
6037,11373,2.0,2019-09,2522.0,2019-09-01,9,3,2019,2019-08-01,2461.0,13.0,22.0
6038,11373,3.0,2019-09,2700.0,2019-09-01,9,3,2019,2019-08-01,2700.0,13.0,23.0
6039,11374,0.0,2019-09,1650.0,2019-09-01,9,3,2019,2019-08-01,1667.0,25.0,34.0
6040,11374,1.0,2019-09,1931.0,2019-09-01,9,3,2019,2019-08-01,1989.0,96.0,95.0
6041,11374,2.0,2019-09,2450.0,2019-09-01,9,3,2019,2019-08-01,2500.0,81.0,65.0
6042,11374,3.0,2019-09,3250.0,2019-09-01,9,3,2019,2019-08-01,3205.0,24.0,34.0
6043,11375,0.0,2019-09,1650.0,2019-09-01,9,3,2019,2019-08-01,1625.0,44.0,61.0
6044,11375,1.0,2019-09,1999.0,2019-09-01,9,3,2019,2019-08-01,2000.0,130.0,132.0
6045,11375,2.0,2019-09,2450.0,2019-09-01,9,3,2019,2019-08-01,2600.0,104.0,126.0
6046,11375,3.0,2019-09,3700.0,2019-09-01,9,3,2019,2019-08-01,3800.0,53.0,67.0
6047,11377,0.0,2019-09,1590.0,2019-09-01,9,3,2019,2019-08-01,1600.0,15.0,6.0
6048,11377,1.0,2019-09,1750.0,2019-09-01,9,3,2019,2019-08-01,1800.0,45.0,44.0
6049,11377,2.0,2019-09,2200.0,2019-09-01,9,3,2019,2019-08-01,2200.0,26.0,23.0
6050,11377,3.0,2019-09,2750.0,2019-09-01,9,3,2019,2019-08-01,2850.0,22.0,19.0
6051,11378,2.0,2019-09,2094.0,2019-09-01,9,3,2019,2019-08-01,2094.0,28.0,36.0
6052,11378,3.0,2019-09,2448.0,2019-09-01,9,3,2019,2019-08-01,2500.0,28.0,29.0
6053,11385,1.0,2019-09,1923.0,2019-09-01,9,3,2019,2019-08-01,1999.0,44.0,56.0
6054,11385,2.0,2019-09,2273.0,2019-09-01,9,3,2019,2019-08-01,2300.0,78.0,90.0
6055,11385,3.0,2019-09,3000.0,2019-09-01,9,3,2019,2019-08-01,3025.0,146.0,195.0
6056,11415,0.0,2019-09,1570.0,2019-09-01,9,3,2019,2019-08-01,1550.0,20.0,14.0
6057,11415,1.0,2019-09,1813.0,2019-09-01,9,3,2019,2019-08-01,1850.0,56.0,67.0
6058,11415,2.0,2019-09,2350.0,2019-09-01,9,3,2019,2019-08-01,2350.0,20.0,29.0
6059,11415,3.0,2019-09,2750.0,2019-09-01,9,3,2019,2019-08-01,2825.0,19.0,24.0
6060,11691,1.0,2019-09,1650.0,2019-09-01,9,3,2019,2019-08-01,1625.0,16.0,16.0
6061,11691,2.0,2019-09,1975.0,2019-09-01,9,3,2019,2019-08-01,2082.0,24.0,20.0
6062,11691,3.0,2019-09,2399.0,2019-09-01,9,3,2019,2019-08-01,2399.0,26.0,19.0
6063,11692,1.0,2019-09,1650.0,2019-09-01,9,3,2019,2019-08-01,1625.0,16.0,16.0
6064,11692,2.0,2019-09,1975.0,2019-09-01,9,3,2019,2019-08-01,2082.0,24.0,20.0
6065,11692,3.0,2019-09,2399.0,2019-09-01,9,3,2019,2019-08-01,2399.0,26.0,19.0
6066,11693,1.0,2019-09,1650.0,2019-09-01,9,3,2019,2019-08-01,1625.0,16.0,16.0
6067,11693,2.0,2019-09,1975.0,2019-09-01,9,3,2019,2019-08-01,2082.0,24.0,20.0
6068,11693,3.0,2019-09,2399.0,2019-09-01,9,3,2019,2019-08-01,2399.0,26.0,19.0
6069,11694,1.0,2019-09,1650.0,2019-09-01,9,3,2019,2019-08-01,1625.0,16.0,16.0
6070,11694,2.0,2019-09,1975.0,2019-09-01,9,3,2019,2019-08-01,2082.0,24.0,20.0
6071,11694,3.0,2019-09,2399.0,2019-09-01,9,3,2019,2019-08-01,2399.0,26.0,19.0
6072,11697,1.0,2019-09,1650.0,2019-09-01,9,3,2019,2019-08-01,1625.0,16.0,16.0
6073,11697,2.0,2019-09,1975.0,2019-09-01,9,3,2019,2019-08-01,2082.0,24.0,20.0
6074,11697,3.0,2019-09,2399.0,2019-09-01,9,3,2019,2019-08-01,2399.0,26.0,19.0
6075,10001,0.0,2019-10,3089.0,2019-10-01,10,4,2019,2019-09-01,3050.0,171.0,191.0
6076,10001,1.0,2019-10,4231.0,2019-10-01,10,4,2019,2019-09-01,4237.0,333.0,325.0
6077,10001,2.0,2019-10,5775.0,2019-10-01,10,4,2019,2019-09-01,5903.0,191.0,200.0
6078,10001,3.0,2019-10,10400.0,2019-10-01,10,4,2019,2019-09-01,9275.0,81.0,86.0
6079,10002,0.0,2019-10,2900.0,2019-10-01,10,4,2019,2019-09-01,2344.0,56.0,89.0
6080,10002,1.0,2019-10,3195.0,2019-10-01,10,4,2019,2019-09-01,3195.0,209.0,225.0
6081,10002,2.0,2019-10,3700.0,2019-10-01,10,4,2019,2019-09-01,3600.0,189.0,210.0
6082,10002,3.0,2019-10,5795.0,2019-10-01,10,4,2019,2019-09-01,5775.0,70.0,100.0
6083,10003,0.0,2019-10,2837.0,2019-10-01,10,4,2019,2019-09-01,2881.666666666666,105.0,115.33333333333331
